BisectionBlockeUp 9.963974e-01 5.797976e-07 80
Energy 2.231669e-03 2.233973e-07 80
FreeNodal 9.849542e-01 2.720860e-06 80
Kinetic 5.555289e-03 1.100644e-06 80
PathDump 1.859750e-06 5.623137e-08 80
RefSliceReseteUp 1.639793e-06 2.562834e-09 80
RefSliceShifteUp 1.549104e-06 3.537277e-09 80
Shift 1.213495e-03 2.067584e-07 80
TimeAnalysis 1.780791e-07 1.648132e-10 80
