EnergyHistogram 0.0 0.0 0.0 0.0
FREE 0.0 0.0 1.0 0.0
HistEnd 1.0 0.0 1.0 0.0
HistStart 0.0 0.0 1.0 0.0
Kinetic 983.279616894 1564.01991482 1.11339137284 201.617768298
NumPoints 2.0 0.0 1.0 0.0
Total 983.279616894 1564.01991482 1.11339137284 201.617768298
VExt 0.0 0.0 1.0 0.0
VLong 0.0 0.0 1.0 0.0
VShort 0.0 0.0 1.0 0.0
VTailLongRange 0.0 0.0 1.0 0.0
VTailShortRange 1.6937561048e+190 0.0 1.0 0.0
