EnergyHistogram 0.000000e+00 0.000000e+00 80
FREE 0.000000e+00 0.000000e+00 80
HistEnd 1.000000e+00 0.000000e+00 80
HistStart 0.000000e+00 0.000000e+00 80
Kinetic 9.552680e+02 2.158895e+01 80
NumPoints 2.000000e+00 0.000000e+00 80
Total 9.552680e+02 2.158895e+01 80
VExt 0.000000e+00 0.000000e+00 80
VLong 0.000000e+00 0.000000e+00 80
VShort 0.000000e+00 0.000000e+00 80
VTailLongRange 0.000000e+00 0.000000e+00 80
VTailShortRange 4.767637e+226 0.000000e+00 80
