EnergyHistogram 0.000000e+00 0.000000e+00 80
FREE 1.215405e-02 2.054133e-04 80
HistEnd 1.000000e+00 0.000000e+00 80
HistStart 0.000000e+00 0.000000e+00 80
Kinetic 3.228741e+02 4.185850e+00 80
NumPoints 2.000000e+00 0.000000e+00 80
Total 3.228863e+02 4.185859e+00 80
VExt 0.000000e+00 0.000000e+00 80
VLong 0.000000e+00 0.000000e+00 80
VShort 0.000000e+00 0.000000e+00 80
VTailLongRange 1.999090e-310 0.000000e+00 80
VTailShortRange 1.625570e-146 0.000000e+00 80
