EnergyHistogram 0.0 0.0 0.0 0.0
FREE 0.00988738649177 0.0131732976203 1.58680661079 0.00147721729597
HistEnd 1.0 0.0 1.0 0.0
HistStart 0.0 0.0 1.0 0.0
Kinetic 308.948270446 285.861031046 1.9502382248 35.4844027852
NumPoints 2.0 0.0 1.0 0.0
Total 308.958157833 285.861745235 1.95020155238 35.4842639157
VExt 0.0 0.0 1.0 0.0
VLong 0.0 0.0 1.0 0.0
VShort 0.0 0.0 1.0 0.0
VTailLongRange 1.15889317419e-310 0.0 1.0 0.0
VTailShortRange 1.18883994974e-152 0.0 1.0 0.0
