EnergyHistogram 0.000000e+00 0.000000e+00 80
FREE 0.000000e+00 0.000000e+00 80
HistEnd 1.000000e+00 0.000000e+00 80
HistStart 0.000000e+00 0.000000e+00 80
Kinetic 3.175024e+02 7.083131e-01 80
NumPoints 2.000000e+00 0.000000e+00 80
Total 3.175024e+02 7.083131e-01 80
VExt 0.000000e+00 0.000000e+00 80
VLong 0.000000e+00 0.000000e+00 80
VShort 0.000000e+00 0.000000e+00 80
VTailLongRange 0.000000e+00 0.000000e+00 80
VTailShortRange 1.840591e+179 0.000000e+00 80
