BisectionBlockeUp 8.632217e-01 8.044919e-04 80
Energy 9.277778e-02 1.685348e-04 80
FreeNodal 8.786062e-01 2.230930e-04 80
Kinetic 3.789999e-02 7.153141e-05 80
PathDump 6.476936e-06 1.857191e-07 80
RefSliceShifteUp 3.677850e-02 9.756882e-04 80
Shift 5.294891e-03 1.092628e-05 80
TimeAnalysis 1.886628e-06 3.901908e-09 80
