BisectionBlockeUp 9.372360e-01 1.634266e-05 80
Energy 5.657678e-03 9.942195e-07 80
FreeNodal 9.829589e-01 1.923003e-05 80
Kinetic 6.397894e-03 2.494804e-06 80
PathDump 1.388852e-06 4.677651e-08 80
RefSliceeUp 5.578105e-02 8.109195e-06 80
Shift 2.915049e-04 7.356746e-08 80
TimeAnalysis 8.433184e-07 7.993063e-10 80
