BisectionBlockeUp 8.882240e-01 2.328268e-05 80
Energy 1.062816e-02 2.222795e-06 80
FreeNodal 9.764338e-01 2.573452e-05 80
Kinetic 8.052757e-03 2.512949e-06 80
PathDump 2.295259e-06 4.507728e-08 80
RefSliceeUp 9.845424e-02 1.771736e-05 80
Shift 5.484957e-04 1.906679e-07 80
TimeAnalysis 1.451713e-06 1.444799e-09 80
