Kinetic 0.00660080229923 5.11506397678e-05 349.284189786 2.17881746428e-05
FreeNodal 0.980764611674 0.000600743503338 421.965307159 0.000271048050731
BisectionBlockeUp 0.936122934116 0.000577874916359 408.083238545 0.000257212293842
RefSliceeUp 0.055339439739 9.17871051937e-05 250.959304388 2.90612213513e-05
Shift 0.000305834101377 1.40762623523e-06 251.568080491 5.00144182376e-07
Energy 0.00582403998051 3.35017200648e-05 351.461065203 1.39325388541e-05
PathDump 1.96918422736e-06 8.64421946343e-07 240.990186003 2.95010352406e-07
TimeAnalysis 1.733211075e-06 1.04664662706e-07 319.69222342 4.10504412926e-08
