EnergyHistogram 0.000000e+00 0.000000e+00 80
FREE 0.000000e+00 0.000000e+00 80
HistEnd 1.000000e+00 0.000000e+00 80
HistStart 0.000000e+00 0.000000e+00 80
Kinetic 3.187370e+02 1.017668e+00 80
NumPoints 2.000000e+00 0.000000e+00 80
Total 3.187370e+02 1.017668e+00 80
VExt 0.000000e+00 0.000000e+00 80
VLong 0.000000e+00 0.000000e+00 80
VShort 0.000000e+00 0.000000e+00 80
VTailLongRange 1.158893e-310 0.000000e+00 80
VTailShortRange 1.109052e+68 0.000000e+00 80
