EnergyHistogram 0.000000e+00 0.000000e+00 80
FREE 0.000000e+00 0.000000e+00 80
HistEnd 1.000000e+00 0.000000e+00 80
HistStart 0.000000e+00 0.000000e+00 80
Kinetic 3.016353e+02 4.516976e+00 80
NumPoints 2.000000e+00 0.000000e+00 80
Total 3.016353e+02 4.516976e+00 80
VExt 0.000000e+00 0.000000e+00 80
VLong 0.000000e+00 0.000000e+00 80
VShort 0.000000e+00 0.000000e+00 80
VTailLongRange 0.000000e+00 0.000000e+00 80
VTailShortRange 5.271985e-11 0.000000e+00 80
