EnergyHistogram 0.0 0.0 0.0 0.0
FREE 0.0 0.0 1.0 0.0
HistEnd 1.0 0.0 1.0 0.0
HistStart 0.0 0.0 1.0 0.0
Kinetic 256.360674872 297.201727248 1.0 35.2713558682
NumPoints 2.0 0.0 1.0 0.0
Total 256.360674872 297.201727248 1.0 35.2713558682
VExt 0.0 0.0 1.0 0.0
VLong 0.0 0.0 1.0 0.0
VShort 0.0 0.0 1.0 0.0
VTailLongRange 0.0 0.0 1.0 0.0
VTailShortRange 2.57534878002e-16 0.0 1.0 0.0
